district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit
CHAMPAWAT,LOHAGHAT,CHAUDALA,Chaudla,54362,29.368705,80.209968,72,261,113,148,111,0,146,115,177,116,61,52,1,2,2,3,3,1,0,2,2,1,0,2,4,1,6,36,6,0,2,0,72.22222222,1.388888889,0.277777778,0.277777778,1,3,0.3,0.5,5,19.15708812,0.995210728,0.995210728,0.581896552,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHAUDALA,Dunga Bora,54381,29.36865,80.209854,46,162,65,97,22,0,98,64,125,65,60,41,0,2,2,3,3,0,0,2,2,2,2,2,4,1,0,0,0,0,2,0,89.13043478,0,0.108695652,0.108695652,1,3,0.3,0.5,4,24.69135802,0.99382716,0.99382716,0.530756844,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHAURI RAI,Chauri Bhat,54288,29.405653,80.082803,162,760,379,381,7,0,621,139,201,191,10,98,1,2,2,2,2,1,0,2,2,1,0,2,4,1,5,25,5,15,2,0,60.49382716,0.617283951,0.395061728,0.395061728,1,2,0.15,0.25,5,6.578947368,0.998355263,0.998355263,0.518025097,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHHATOLI,Chhatoli,54262,29.396318,80.090987,23,404,215,189,80,0,311,93,236,207,29,10,1,2,2,4,4,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,43.47826087,4.347826087,0.565217391,0.565217391,1,4,0.45,0.75,4,9.900990099,0.997524752,0.997524752,0.768822643,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHHATOLI,Lyundhar,54263,29.399377,80.09232,28,105,50,55,0,0,75,30,57,32,25,10,0,2,2,5,5,0,0,2,2,1,0,2,4,2,0,0,0,0,2,0,35.71428571,0,0.642857143,0.642857143,1,5,0.6,1,4,38.0952381,0.99047619,0.99047619,0.89,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,CHHATOLI,Sirtoli,54264,29.399463,80.09233,34,182,81,101,0,0,139,43,77,16,61,10,0,2,2,4,4,0,0,2,2,1,0,2,4,1,0,0,0,0,2,0,29.41176471,0,0.705882353,0.705882353,1,4,0.45,0.75,4,21.97802198,0.994505495,0.994505495,0.810116354,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,DENSLI,Daisali,54284,29.401508,80.089756,100,487,242,245,161,0,365,122,214,213,1,8,3,2,2,4,4,2,1,2,2,1,0,1,4,1,8,56,8,0,2,0,8,3,0.92,0.92,1,4,0.45,0.75,7,14.37371663,0.996406571,0.996406571,0.874921971,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,DENSLI,Funda Patni,54285,29.40148,80.08971,16,4,2,2,0,0,3,1,1,1,0,1,0,2,2,3,3,2,1,2,2,1,0,1,4,1,8,6,2,0,2,0,6.25,0,0.9375,0.9375,1,3,0.3,0.5,7,1750,0.5625,0.5625,0.65,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,DORJA,Doraga,54308,29.406338,80.099803,189,444,188,256,0,0,282,162,237,237,0,65,2,2,2,3,3,1,0,2,2,2,2,2,4,1,11,72,11,0,2,0,34.39153439,1.058201058,0.656084656,0.656084656,1,3,0.3,0.5,5,11.26126126,0.997184685,0.997184685,0.695980802,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,DUMDAI,Dumdai,54339,29.404691,80.190122,65,316,138,178,62,0,216,100,165,153,12,0,3,1,2,0,4,1,1,2,2,2,5,2,4,1,5,30,5,0,2,0,0,4.615384615,1,1,1,4,0.45,0.75,6,18.98734177,0.995253165,0.995253165,0.898575949,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,DUNGARA BORA,Dungra Bora,54383,29.407684,80.091399,200,778,384,394,193,0,488,290,298,17,281,160,0,2,2,5,5,1,2,1,2,2,5,3,2,2,10,70,11,110,2,0,80,0,0.2,0.2,1,5,0.6,1,6,7.712082262,0.998071979,0.998071979,0.759421594,-0.2,0.615384615,-1,0,0.75,0.75
CHAMPAWAT,LOHAGHAT,DUNGARA LETI,Dungraleti,54355,29.330721,80.088936,225,866,369,497,89,0,373,493,407,252,155,25,0,2,2,5,5,2,1,1,2,1,0,3,3,2,7,46,7,46,2,0,11.11111111,0,0.888888889,0.888888889,1,5,0.6,1,6,6.928406467,0.998267898,0.998267898,0.966147036,0,1,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,DUNGARI,Dungri,54307,29.317737,80.036979,65,212,91,121,65,0,137,75,84,76,8,61,0,2,2,5,5,1,0,2,2,2,5,3,4,2,0,0,0,0,2,0,93.84615385,0,0.061538462,0.061538462,1,5,0.6,1,5,23.58490566,0.994103774,0.994103774,0.716692671,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,DUNGARI,Balana,54316,29.317672,80.036994,59,179,89,90,38,0,124,55,106,8,98,52,0,2,2,4,4,1,0,2,2,2,5,3,4,2,5,27,2,2,2,0,88.13559322,0,0.118644068,0.118644068,1,4,0.45,0.75,5,27.93296089,0.99301676,0.99301676,0.633498248,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,DUNGARI FARTIYAL,Bood Chaura,54253,29.399403,80.171339,37,174,85,89,4,0,124,50,76,70,6,35,0,2,2,3,3,0,0,2,2,2,2,3,4,1,3,15,3,0,2,0,94.59459459,0,0.054054054,0.054054054,1,3,0.3,0.5,4,22.98850575,0.994252874,0.994252874,0.514492078,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,DUNGARI FARTIYAL,Pardhiani Khet,54254,29.399512,80.171332,1,5,2,3,0,0,2,3,3,3,0,1,0,2,2,3,3,0,0,2,2,2,3,3,4,2,0,0,0,0,2,0,100,0,0,0,1,3,0.3,0.5,4,800,0.8,0.8,0.44,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,DUNGARI FARTIYAL,Dugri Phartiyal,54255,29.399368,80.17123,70,362,174,188,45,0,262,100,147,133,14,25,0,2,2,3,3,0,0,2,2,1,0,3,4,1,2,10,2,0,2,0,35.71428571,0,0.642857143,0.642857143,1,3,0.3,0.5,4,11.04972376,0.997237569,0.997237569,0.692028414,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,DUNGARI FARTIYAL,Bunga Phartiyal,54256,29.399716,80.171303,36,190,94,96,108,0,133,57,93,86,7,35,0,2,2,3,3,0,0,2,2,2,3,3,4,2,3,20,3,2,2,0,97.22222222,0,0.027777778,0.027777778,1,3,0.3,0.5,4,21.05263158,0.994736842,0.994736842,0.506754386,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,FORTHI,Forti,54251,29.403238,80.08373,160,828,416,412,149,0,677,151,212,209,3,130,0,2,2,3,3,1,1,2,1,1,0,2,4,2,11,87,10,87,2,0,81.25,0,0.1875,0.1875,1,3,0.3,0.5,5,6.038647343,0.998490338,0.998490338,0.555797101,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,FORTHI,Mayawati,54259,29.40425,80.084816,1,9,9,0,0,0,9,0,2,2,0,1,1,2,2,5,5,0,0,2,2,1,0,1,4,2,0,0,0,0,2,0,100,100,0,0,1,5,0.6,1,4,444.4444444,0.888888889,0.888888889,0.666666667,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,GANGNAULA,Gangnaula,54291,29.388426,80.092078,120,356,147,209,133,0,221,135,257,40,217,6,1,2,2,4,4,2,0,2,2,2,4,2,4,1,8,70,1,40,2,0,5,0.833333333,0.95,0.95,1,4,0.45,0.75,6,16.85393258,0.995786517,0.995786517,0.883735955,-0.28,0.461538462,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,GUR MANGAL,Raul,54346,29.388425,80.206877,32,140,71,69,53,0,109,31,79,66,13,6,0,2,2,3,3,0,0,2,2,1,0,2,4,1,2,12,2,0,2,0,18.75,0,0.8125,0.8125,1,3,0.3,0.5,4,28.57142857,0.992857143,0.992857143,0.741607143,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,GUR MANGAL,Dhaun,54347,29.38846,80.206795,4,364,184,180,87,0,241,123,168,166,2,0,0,2,2,3,3,0,0,2,2,1,0,2,4,1,1,4,1,0,2,0,0,0,1,1,1,3,0.3,0.5,4,10.98901099,0.997252747,0.997252747,0.799175824,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,GUR MANGAL,Gurhmagal,54358,29.388459,80.206756,47,145,74,71,0,0,123,22,90,88,2,12,0,2,2,3,3,1,0,2,2,1,0,2,4,2,3,18,3,0,2,0,25.53191489,0,0.744680851,0.744680851,1,3,0.3,0.5,5,34.48275862,0.99137931,0.99137931,0.720818048,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,GURELI,Chama,54340,29.33076,80.088957,42,146,76,70,48,0,84,62,78,9,69,35,0,2,2,5,5,1,0,2,2,2,2,3,3,2,2,11,2,11,2,0,83.33333333,0,0.166666667,0.166666667,1,5,0.6,1,5,34.24657534,0.991438356,0.991438356,0.747431507,-0.44,0.153846154,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,GURELI,Gurele,54345,29.330655,80.088792,94,236,98,138,0,0,127,109,125,17,108,82,0,2,2,5,5,0,0,2,2,2,2,3,3,2,6,39,6,39,2,0,87.23404255,0,0.127659574,0.127659574,1,5,0.6,1,4,16.94915254,0.995762712,0.995762712,0.737026686,-0.44,0.153846154,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,GURELI,Kakri,54352,29.330672,80.088773,47,203,95,108,63,0,170,33,100,100,0,42,0,2,2,5,5,1,0,2,2,1,0,3,3,2,5,33,5,33,2,0,89.36170213,0,0.106382979,0.106382979,1,5,0.6,1,5,24.63054187,0.993842365,0.993842365,0.730067603,0,1,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,JAKH JINDI,Chamola,54331,29.400959,80.088211,9,0,0,0,0,0,0,0,0,0,0,9,0,2,2,4,4,0,0,2,2,2,2,3,4,1,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,0,1,1,0.6,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,JAKH JINDI,Jakh Jindi,54334,29.400877,80.088249,191,953,468,485,415,0,559,394,496,130,366,191,0,2,2,4,5,3,0,2,2,1,0,2,4,1,8,78,1,4,2,0,100,0,0,0,1,4,0.45,0.75,7,7.345225603,0.998163694,0.998163694,0.599449108,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,JAKH JINDI,Gajina,54335,29.400901,80.088227,21,25,9,16,0,0,15,10,17,2,15,21,0,2,2,4,5,0,0,2,2,2,2,3,4,1,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,160,0.96,0.96,0.588,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,KALCHAURA,Kal Chaura,54247,29.38092,80.015526,105,500,259,241,45,0,381,119,119,119,0,95,1,2,2,4,4,1,0,2,2,1,0,2,3,1,12,80,1,0,2,0,90.47619048,0.952380952,0.095238095,0.095238095,1,4,0.45,0.75,5,10,0.9975,0.9975,0.627821429,0,1,0,1,0.5,0.5
CHAMPAWAT,LOHAGHAT,KALIGAON,Kaligaon,54249,29.401853,80.090337,272,1307,636,671,219,0,992,315,430,318,112,150,0,2,2,3,3,1,0,2,2,2,3,2,4,2,4,2,3,3,2,0,55.14705882,0,0.448529412,0.448529412,1,3,0.3,0.5,5,3.825554705,0.999043611,0.999043611,0.634271907,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAMLADY,Sirauli,54361,29.40511,80.0854,75,59,28,31,59,0,39,20,31,0,31,0,0,2,2,3,5,1,0,2,2,2,5,2,4,1,2,12,2,0,2,0,0,0,1,1,1,3,0.3,0.5,5,84.74576271,0.978813559,0.978813559,0.793644068,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAMLADY,Rausal,54372,29.345181,80.244558,36,180,92,88,1,0,134,46,103,20,83,0,1,2,2,5,5,0,0,2,1,2,5,2,4,1,5,30,5,0,2,0,0,2.777777778,1,1,1,5,0.6,1,3,16.66666667,0.995833333,0.995833333,0.99875,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAMLADY,Kamleri,54373,29.345184,80.24451,56,286,142,144,66,0,193,93,140,3,137,0,0,2,2,5,5,1,0,2,2,2,5,2,4,1,5,30,5,0,2,0,0,0,1,1,1,5,0.6,1,5,17.48251748,0.995629371,0.995629371,0.998688811,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAYAL,Dangaon,54374,29.40315,80.092078,40,126,52,74,84,0,84,42,44,5,39,25,0,2,2,5,5,1,0,2,2,2,5,3,4,2,3,8,1,6,2,0,62.5,0,0.375,0.375,1,5,0.6,1,5,39.68253968,0.990079365,0.990079365,0.80952381,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAYAL,Lojini,54375,29.403128,80.092067,40,143,71,72,0,0,97,46,74,0,74,20,1,2,2,5,5,1,0,2,2,2,5,3,4,2,5,16,1,1,2,0,50,2.5,0.5,0.5,1,5,0.6,1,5,34.96503497,0.991258741,0.991258741,0.847377622,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAYAL,Tunda Visht,54376,29.402354,80.091658,1,14,6,8,0,0,8,6,8,7,1,0,0,2,2,5,5,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,285.7142857,0.928571429,0.928571429,0.978571429,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAYAL,Kayal,54377,29.40315,80.092078,35,244,113,131,43,0,95,149,122,28,94,22,0,2,2,5,5,1,0,2,2,2,5,3,4,2,2,9,0,15,2,0,62.85714286,0,0.371428571,0.371428571,1,5,0.6,1,5,20.49180328,0.994877049,0.994877049,0.809891686,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KAYAL,Chauri,54382,29.401959,80.090265,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,0,1,1,1,-0.2,0.615384615,-1,0,0,0
CHAMPAWAT,LOHAGHAT,KHAIKOT MALLA,Khai Kot Talla,54325,29.401813,80.090301,85,239,109,130,35,0,123,116,111,3,108,30,0,2,2,5,5,1,0,2,2,2,5,2,4,2,2,1,0,18,2,0,35.29411765,0,0.647058824,0.647058824,1,5,0.6,1,5,20.92050209,0.994769874,0.994769874,0.892548609,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KHAIKOT MALLA,Khai Kot Malla,54327,29.401778,80.090286,125,378,169,209,64,0,215,163,180,12,168,30,1,2,2,5,5,1,1,2,2,2,5,2,4,2,4,25,1,16,2,0,24,0.8,0.76,0.76,1,5,0.6,1,6,15.87301587,0.996031746,0.996031746,0.926809524,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KHAIS KANDEY,Khais Kande,54236,29.417116,80.077265,98,294,143,151,0,0,235,59,140,21,119,60,0,2,2,4,4,1,0,2,2,1,0,1,3,2,3,17,1,15,2,0,61.2244898,0,0.387755102,0.387755102,1,4,0.45,0.75,5,17.00680272,0.995748299,0.995748299,0.71505102,0,1,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,KHAIS KANDEY,Khawagarh,54237,29.417123,80.077255,90,87,45,42,0,0,75,12,43,9,34,7,0,2,2,4,4,0,0,2,2,2,2,1,3,2,1,6,0,6,2,0,7.777777778,0,0.922222222,0.922222222,1,4,0.45,0.75,4,45.97701149,0.988505747,0.988505747,0.873218391,-0.44,0.153846154,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,KHATERA MALLA,Khatera Malla,54280,29.404074,80.084714,62,549,254,295,154,0,348,201,297,296,1,35,0,2,2,4,5,1,1,2,2,2,5,3,4,2,4,28,4,36,2,0,56.4516129,0,0.435483871,0.435483871,1,4,0.45,0.75,6,10.92896175,0.99726776,0.99726776,0.729825489,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KHATERA MALLA,Kaphli,54283,29.40441,80.08483,22,90,52,38,12,0,74,16,50,22,28,22,0,2,2,4,4,0,0,2,2,2,5,3,4,2,0,0,0,0,2,0,100,0,0,0,1,4,0.45,0.75,4,44.44444444,0.988888889,0.988888889,0.596666667,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KHUNA BORA,Khuna Malak,54287,29.339784,80.097418,19,89,48,41,0,0,66,23,46,46,0,10,1,2,2,3,3,0,0,2,2,1,0,3,4,2,1,3,0,0,2,0,52.63157895,5.263157895,0.473684211,0.473684211,1,3,0.3,0.5,4,44.94382022,0.988764045,0.988764045,0.638734477,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KHUNA BORA,Khuna Bora,54293,29.339804,80.097533,157,795,398,397,237,0,523,272,204,180,24,150,0,2,2,3,3,1,1,1,2,1,0,3,4,1,6,48,0,0,2,0,95.54140127,0,0.044585987,0.044585987,1,3,0.3,0.5,5,6.289308176,0.998427673,0.998427673,0.512904098,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,KIMTOLI,Tamatkande,54269,29.39236,80.144263,106,296,145,151,159,0,157,139,156,12,144,0,0,2,2,5,3,1,0,2,2,2,2,3,4,1,6,40,5,0,2,0,0,0,1,1,1,3,0.3,0.5,5,16.89189189,0.995777027,0.995777027,0.798733108,-0.44,0.153846154,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,KIMTOLI,Gureli,54278,29.390134,80.149907,14,92,45,47,0,0,60,32,37,8,29,0,2,2,2,5,3,0,0,2,2,1,0,1,4,1,1,6,0,0,2,0,0,14.28571429,1,1,1,3,0.3,0.5,4,43.47826087,0.989130435,0.989130435,0.79673913,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,KIMTOLI,Kimtoli,54279,29.390303,80.15026,75,595,299,296,109,0,381,214,291,291,0,0,0,2,2,5,5,2,4,1,1,1,0,2,3,2,9,45,9,40,2,0,0,0,1,1,1,5,0.6,1,8,13.44537815,0.996638655,0.996638655,0.998991597,0,1,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,KOLIDEK,Koli Dhek,54250,29.402159,80.081873,280,1240,614,626,237,10,948,292,441,323,118,40,1,2,2,2,2,1,0,2,2,1,0,2,4,2,7,42,7,42,2,0,14.28571429,0.357142857,0.857142857,0.857142857,1,2,0.15,0.25,5,4.032258065,0.998991935,0.998991935,0.656840438,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KOT,Kot,54304,29.406127,80.087452,64,267,128,139,54,0,147,120,136,131,5,20,20,2,2,5,5,1,2,2,1,2,3,1,4,2,6,30,6,36,2,0,31.25,31.25,0.6875,0.6875,1,5,0.6,1,6,22.47191011,0.994382022,0.994382022,0.904564607,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KOT,Pedsera,54322,29.404349,80.084936,20,151,74,77,0,0,103,48,90,34,56,15,0,2,2,4,4,1,1,2,2,2,3,3,3,2,0,0,0,0,2,0,75,0,0.25,0.25,1,4,0.45,0.75,6,39.73509934,0.990066225,0.990066225,0.672019868,-0.36,0.307692308,-1,0,0.5,0.5
CHAMPAWAT,LOHAGHAT,KOTLA,Baman Kuda,54267,29.344924,80.097314,7,36,17,19,0,0,25,11,8,2,6,0,0,2,2,5,4,0,0,2,2,2,3,1,4,2,1,6,0,8,2,0,0,0,1,1,1,4,0.45,0.75,4,111.1111111,0.972222222,0.972222222,0.891666667,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KOTLA,Nauliya,54268,29.390212,80.150233,5,230,111,119,0,0,163,67,89,88,1,0,0,2,2,4,3,1,0,2,2,1,0,1,4,2,0,0,0,0,2,0,0,0,1,1,1,3,0.3,0.5,5,21.73913043,0.994565217,0.994565217,0.798369565,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KOTLA,Kotla,54272,29.333366,80.090681,38,171,97,74,0,0,114,57,70,7,63,0,0,2,2,5,4,1,0,2,2,2,2,1,4,2,3,20,3,20,2,0,0,0,1,1,1,4,0.45,0.75,5,29.23976608,0.992690058,0.992690058,0.897807018,-0.44,0.153846154,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KOTLA,Dheeng,54276,29.38934,80.150809,35,155,65,90,0,0,92,63,80,3,77,0,0,2,2,5,4,1,0,2,2,2,3,3,4,2,3,21,3,21,2,0,0,0,1,1,1,4,0.45,0.75,5,32.25806452,0.991935484,0.991935484,0.897580645,-0.36,0.307692308,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KOYATI,Koyati Khalsa,54286,29.402124,80.089197,94,327,163,164,84,0,236,91,140,140,0,0,2,1,2,0,4,1,2,1,1,1,0,2,5,1,9,45,9,35,2,0,0,2.127659574,1,1,1,4,0.45,0.75,5,15.29051988,0.99617737,0.99617737,0.898853211,0,1,0,1,0,0
CHAMPAWAT,LOHAGHAT,KUNADI,Lara,54365,29.351646,80.198128,0,114,57,57,30,0,94,20,58,2,56,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,35.0877193,0.99122807,0.99122807,0.997368421,-0.2,0.615384615,-1,0,0,0
CHAMPAWAT,LOHAGHAT,KUNADI,Kulouli,54366,29.351757,80.198192,15,93,42,51,0,0,61,32,43,5,38,10,0,2,2,4,4,0,1,2,1,1,0,2,4,2,0,0,0,0,2,0,66.66666667,0,0.333333333,0.333333333,1,4,0.45,0.75,4,43.01075269,0.989247312,0.989247312,0.696774194,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KUNADI,Pundil,54367,29.351615,80.198096,26,141,73,68,0,0,78,63,76,2,74,19,1,2,2,5,5,1,1,2,2,1,0,2,4,2,0,0,0,0,2,0,73.07692308,3.846153846,0.269230769,0.269230769,1,5,0.6,1,6,42.55319149,0.989361702,0.989361702,0.777577741,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,KUNADI,Kunari,54368,29.351576,80.198239,45,176,95,81,0,0,103,73,90,1,89,32,0,2,2,5,5,1,1,2,2,1,0,2,4,1,0,0,0,0,2,0,71.11111111,0,0.288888889,0.288888889,1,5,0.6,1,6,34.09090909,0.991477273,0.991477273,0.784109848,0,1,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MAANA DHUNGA,Man Dunga,54317,29.363122,80.183678,64,262,129,133,2,0,178,84,57,56,1,0,1,1,2,0,5,1,1,2,2,1,0,3,4,2,7,50,5,50,2,0,0,1.5625,1,1,1,5,0.6,1,6,22.90076336,0.994274809,0.994274809,0.998282443,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MAANA DHUNGA,Dhingra,54319,29.363603,80.183547,5,55,28,27,0,0,38,17,38,1,37,0,0,2,2,3,5,0,0,2,2,2,2,3,5,2,1,5,0,5,2,0,0,0,1,1,1,3,0.3,0.5,4,72.72727273,0.981818182,0.981818182,0.794545455,-0.44,0.153846154,-1,0,0,0
CHAMPAWAT,LOHAGHAT,MAANA DHUNGA,Khilpati,54320,29.363619,80.183677,12,89,43,46,0,0,67,22,19,19,0,0,0,1,2,0,5,0,0,2,2,1,0,2,4,2,0,6,1,6,2,0,0,0,1,1,1,5,0.6,1,4,44.94382022,0.988764045,0.988764045,0.996629213,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MAANA DHUNGA,Basairi,54323,29.363853,80.183818,18,76,42,34,0,0,60,16,52,3,49,0,0,1,2,0,5,0,0,2,2,1,0,2,4,2,1,6,0,6,2,0,0,0,1,1,1,5,0.6,1,4,52.63157895,0.986842105,0.986842105,0.996052632,0,1,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MADCHAMAR,Kot Ka Lagga Chauchri,54301,29.404671,80.086072,19,99,46,53,14,0,62,37,51,40,11,19,0,2,2,5,5,0,0,2,2,2,5,2,4,1,0,0,0,0,2,0,100,0,0,0,1,5,0.6,1,4,40.4040404,0.98989899,0.98989899,0.696969697,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MADCHAMAR,Mud Chamar,54305,29.404686,80.086084,45,231,115,116,231,0,105,126,128,95,33,41,0,2,2,5,5,1,0,2,2,2,5,2,4,1,7,36,7,10,2,0,91.11111111,0,0.088888889,0.088888889,1,5,0.6,1,5,21.64502165,0.994588745,0.994588745,0.72504329,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MADCHAMAR,Rudmali,54306,29.404686,80.086083,42,148,75,73,131,0,89,59,35,33,2,24,0,2,2,5,5,0,0,2,2,2,5,2,4,1,0,0,0,0,2,0,57.14285714,0,0.428571429,0.428571429,1,5,0.6,1,4,27.02702703,0.993243243,0.993243243,0.826544402,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MADCHAMAR,Pokhari Bora,54321,29.400056,80.08969,51,140,67,73,66,0,100,40,32,32,0,23,0,2,2,5,5,1,1,2,2,2,5,2,4,1,0,0,0,0,2,0,45.09803922,0,0.549019608,0.549019608,1,5,0.6,1,6,42.85714286,0.989285714,0.989285714,0.861491597,-0.2,0.615384615,0,1,0.25,0.25
CHAMPAWAT,LOHAGHAT,MADUWA,Maduwa,54378,29.405376,80.085544,70,791,402,389,407,0,466,325,319,13,306,0,1,2,2,5,5,1,0,2,1,2,5,2,4,2,4,0,4,0,2,0,0,1.428571429,1,1,1,5,0.6,1,4,5.056890013,0.998735777,0.998735777,0.999620733,-0.2,0.615384615,-1,0,0.25,0.25
CHAMPAWAT,LOHAGHAT,MADUWA,Talla Nayabad,54379,29.4055,80.086005,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,5,0,0,2,2,2,5,3,5,2,0,0,0,0,2,0,0,0,1,1,1,5,0.6,1,4,0,1,1,1,-0.2,0.615384615,-1,0,0,0
